game_pk,at_bat_number,pitch_in_pa,pitch_in_game,batter,home_team,away_team,pitch_type,pitch_type_idx,stand,batter_hand_idx,prev_pitch_type,prev_pitch_idx,prev_pitch_result,prev_pitch_result_idx,balls,strikes,outs_when_up,inning,is_top_inning,on_1b_flag,on_2b_flag,on_3b_flag,score_diff_pov
777601,39,3,59,686780,STL,LAD,FF,2,R,1,FC,2,ball,1,3,0,0,5,0,0,0,0,0
777601,40,0,60,687363,STL,LAD,FF,2,L,0,START,0,START,0,0,0,0,5,0,1,0,0,0
777601,40,1,61,687363,STL,LAD,FC,1,L,0,FF,3,foul,3,0,1,0,5,0,1,0,0,0
777601,40,2,62,687363,STL,LAD,FS,3,L,0,FC,2,foul,3,0,2,0,5,0,1,0,0,0
777601,40,3,63,687363,STL,LAD,FS,3,L,0,FS,4,ball,1,1,2,0,5,0,1,0,0,0
777601,40,4,64,687363,STL,LAD,FS,3,L,0,FS,4,ball,1,2,2,0,5,0,1,0,0,0
777601,40,5,65,687363,STL,LAD,FF,2,L,0,FS,4,ball,1,3,2,0,5,0,1,0,0,0
777601,41,0,66,663457,STL,LAD,CU,0,L,0,START,0,START,0,0,0,1,5,0,1,0,0,0
777601,41,1,67,663457,STL,LAD,FF,2,L,0,CU,1,called_strike,2,0,1,1,5,0,1,0,0,0
777601,41,2,68,663457,STL,LAD,FF,2,L,0,FF,3,ball,1,1,1,1,5,0,1,0,0,0
777601,42,0,69,691026,STL,LAD,FC,1,R,1,START,0,START,0,0,0,1,5,0,1,1,0,0
777601,42,1,70,691026,STL,LAD,SL,5,R,1,FC,2,foul,3,0,1,1,5,0,1,1,0,0
777601,42,2,71,691026,STL,LAD,SL,5,R,1,SL,6,called_strike,2,0,2,1,5,0,1,1,0,0
777601,42,3,72,691026,STL,LAD,SL,5,R,1,SL,6,foul,3,0,2,1,5,0,1,1,0,0
777601,42,4,73,691026,STL,LAD,FS,3,R,1,SL,6,ball,1,1,2,1,5,0,1,1,0,0
777601,43,0,74,680977,STL,LAD,CU,0,L,0,START,0,START,0,0,0,2,5,0,1,1,0,0
777601,43,1,75,680977,STL,LAD,FS,3,L,0,CU,1,called_strike,2,0,1,2,5,0,1,1,0,0
777601,43,2,76,680977,STL,LAD,FS,3,L,0,FS,4,called_strike,2,0,2,2,5,0,1,1,0,0
777601,43,3,77,680977,STL,LAD,FS,3,L,0,FS,4,ball,1,1,2,2,5,0,1,1,0,0
777601,43,4,78,680977,STL,LAD,FS,3,L,0,FS,4,foul,3,1,2,2,5,0,1,1,0,0
777601,43,5,79,680977,STL,LAD,FF,2,L,0,FS,4,foul,3,1,2,2,5,0,1,1,0,0
777601,43,6,80,680977,STL,LAD,FS,3,L,0,FF,3,foul,3,1,2,2,5,0,1,1,0,0
777601,49,0,81,575929,STL,LAD,FF,2,R,1,START,0,START,0,0,0,0,6,0,0,0,0,0
777601,49,1,82,575929,STL,LAD,FC,1,R,1,FF,3,ball,1,1,0,0,6,0,0,0,0,0
777601,49,2,83,575929,STL,LAD,SI,4,R,1,FC,2,ball,1,2,0,0,6,0,0,0,0,0
777601,49,3,84,575929,STL,LAD,FS,3,R,1,SI,5,called_strike,2,2,1,0,6,0,0,0,0,0
777601,49,4,85,575929,STL,LAD,FC,1,R,1,FS,4,ball,1,3,1,0,6,0,0,0,0,0
777601,49,5,86,575929,STL,LAD,FS,3,R,1,FC,2,called_strike,2,3,2,0,6,0,0,0,0,0
777601,49,6,87,575929,STL,LAD,CU,0,R,1,FS,4,foul,3,3,2,0,6,0,0,0,0,0
777601,50,0,88,676475,STL,LAD,FF,2,L,0,START,0,START,0,0,0,1,6,0,0,0,0,0
777601,51,0,89,671056,STL,LAD,FF,2,R,1,START,0,START,0,0,0,2,6,0,0,0,0,0
777601,51,1,90,671056,STL,LAD,FF,2,R,1,FF,3,ball,1,1,0,2,6,0,0,0,0,0
777601,51,2,91,671056,STL,LAD,CU,0,R,1,FF,3,called_strike,2,1,1,2,6,0,0,0,0,0
777601,51,3,92,671056,STL,LAD,CU,0,R,1,CU,1,ball,1,2,1,2,6,0,0,0,0,0
777601,51,4,93,671056,STL,LAD,CU,0,R,1,CU,1,called_strike,2,2,2,2,6,0,0,0,0,0
777682,1,0,0,502671,LAD,NYY,FF,2,R,1,START,0,START,0,0,0,0,1,1,0,0,0,0
777682,1,1,1,502671,LAD,NYY,FF,2,R,1,FF,3,foul,3,0,1,0,1,1,0,0,0,0
777682,1,2,2,502671,LAD,NYY,FC,1,R,1,FF,3,ball,1,1,1,0,1,1,0,0,0,0
777682,1,3,3,502671,LAD,NYY,FS,3,R,1,FC,2,foul,3,1,2,0,1,1,0,0,0,0
777682,2,0,4,663757,LAD,NYY,CU,0,L,0,START,0,START,0,0,0,1,1,1,0,0,0,0
777682,2,1,5,663757,LAD,NYY,CU,0,L,0,CU,1,ball,1,1,0,1,1,1,0,0,0,0
777682,2,2,6,663757,LAD,NYY,FF,2,L,0,CU,1,called_strike,2,1,1,1,1,1,0,0,0,0
777682,2,3,7,663757,LAD,NYY,FF,2,L,0,FF,3,ball,1,2,1,1,1,1,0,0,0,0
777682,2,4,8,663757,LAD,NYY,FF,2,L,0,FF,3,ball,1,3,1,1,1,1,0,0,0,0
777682,2,5,9,663757,LAD,NYY,FF,2,L,0,FF,3,called_strike,2,3,2,1,1,1,0,0,0,0
777682,3,0,10,592450,LAD,NYY,FF,2,R,1,START,0,START,0,0,0,1,1,1,1,0,0,0
777682,3,1,11,592450,LAD,NYY,FF,2,R,1,FF,3,swinging_strike,4,0,1,1,1,1,1,0,0,0
777682,3,2,12,592450,LAD,NYY,SL,5,R,1,FF,3,foul,3,0,2,1,1,1,1,0,0,0
777682,4,0,13,700250,LAD,NYY,CU,0,L,0,START,0,START,0,0,0,2,1,1,1,0,0,0
777682,4,1,14,700250,LAD,NYY,FS,3,L,0,CU,1,called_strike,2,0,1,2,1,1,1,0,0,0
777682,4,2,15,700250,LAD,NYY,FS,3,L,0,FS,4,ball,1,1,1,2,1,1,1,0,0,0
777682,4,3,16,700250,LAD,NYY,FF,2,L,0,FS,4,ball,1,2,1,2,1,1,1,0,0,0
777682,4,4,17,700250,LAD,NYY,CU,0,L,0,FF,3,foul,3,2,2,2,1,1,1,0,0,0
777682,4,5,18,700250,LAD,NYY,FS,3,L,0,CU,1,ball,1,3,2,2,1,1,1,0,0,0
777682,5,0,19,691176,LAD,NYY,FS,3,L,0,START,0,START,0,0,0,2,1,1,1,1,0,0
777682,6,0,20,683011,LAD,NYY,SI,4,R,1,START,0,START,0,0,0,2,1,1,0,1,1,-1
777682,6,1,21,683011,LAD,NYY,FC,1,R,1,SI,5,ball,1,1,0,2,1,1,0,1,1,-1
777682,6,2,22,683011,LAD,NYY,FS,3,R,1,FC,2,foul,3,1,1,2,1,1,0,1,1,-1
777682,6,3,23,683011,LAD,NYY,FF,2,R,1,FS,4,foul,3,1,2,2,1,1,0,1,1,-1
777682,6,4,24,683011,LAD,NYY,FS,3,R,1,FF,3,ball,1,2,2,2,1,1,0,1,1,-1
777682,6,5,25,683011,LAD,NYY,CU,0,R,1,FS,4,ball,1,3,2,2,1,1,0,1,1,-1
777682,6,6,26,683011,LAD,NYY,FF,2,R,1,CU,1,foul,3,3,2,2,1,1,0,1,1,-1
777682,7,0,27,669224,LAD,NYY,FS,3,L,0,START,0,START,0,0,0,2,1,1,1,1,1,-1
777682,11,0,28,518934,LAD,NYY,FF,2,R,1,START,0,START,0,0,0,0,2,1,0,0,0,-1
777682,11,1,29,518934,LAD,NYY,FF,2,R,1,FF,3,called_strike,2,0,1,0,2,1,0,0,0,-1
777682,11,2,30,518934,LAD,NYY,FF,2,R,1,FF,3,foul,3,0,2,0,2,1,0,0,0,-1
777682,11,3,31,518934,LAD,NYY,CU,0,R,1,FF,3,ball,1,1,2,0,2,1,0,0,0,-1
777682,11,4,32,518934,LAD,NYY,FF,2,R,1,CU,1,ball,1,2,2,0,2,1,0,0,0,-1
777682,12,0,33,672724,LAD,NYY,FF,2,R,1,START,0,START,0,0,0,0,2,1,1,0,0,-1
777682,12,1,34,672724,LAD,NYY,FF,2,R,1,FF,3,ball,1,1,0,0,2,1,1,0,0,-1
777682,12,2,35,672724,LAD,NYY,FS,3,R,1,FF,3,called_strike,2,1,1,0,2,1,1,0,0,-1
777682,12,3,36,672724,LAD,NYY,SI,4,R,1,FS,4,ball,1,2,1,0,2,1,0,1,0,-1
777682,12,4,37,672724,LAD,NYY,CU,0,R,1,SI,5,foul,3,2,2,0,2,1,0,1,0,-1
777682,12,5,38,672724,LAD,NYY,SI,4,R,1,CU,1,ball,1,3,2,0,2,1,0,1,0,-1
777682,13,0,39,502671,LAD,NYY,FS,3,R,1,START,0,START,0,0,0,1,2,1,0,0,1,-1
777682,13,1,40,502671,LAD,NYY,FS,3,R,1,FS,4,ball,1,1,0,1,2,1,0,0,1,-1
777682,14,0,41,663757,LAD,NYY,FS,3,L,0,START,0,START,0,0,0,2,2,1,0,0,1,-1
777682,14,1,42,663757,LAD,NYY,FF,2,L,0,FS,4,foul,3,0,1,2,2,1,0,0,1,-1
777682,14,2,43,663757,LAD,NYY,FS,3,L,0,FF,3,swinging_strike,4,0,2,2,2,1,0,0,1,-1
777682,14,3,44,663757,LAD,NYY,FC,1,L,0,FS,4,ball,1,1,2,2,2,1,0,0,1,-1
777682,19,0,45,592450,LAD,NYY,FF,2,R,1,START,0,START,0,0,0,0,3,1,0,0,0,0
777682,19,1,46,592450,LAD,NYY,FS,3,R,1,FF,3,ball,1,1,0,0,3,1,0,0,0,0
777682,19,2,47,592450,LAD,NYY,FF,2,R,1,FS,4,ball,1,2,0,0,3,1,0,0,0,0
777682,19,3,48,592450,LAD,NYY,FF,2,R,1,FF,3,ball,1,3,0,0,3,1,0,0,0,0
777682,19,4,49,592450,LAD,NYY,FS,3,R,1,FF,3,called_strike,2,3,1,0,3,1,0,0,0,0
777682,20,0,50,700250,LAD,NYY,FF,2,L,0,START,0,START,0,0,0,0,3,1,1,0,0,0
777682,20,1,51,700250,LAD,NYY,CU,0,L,0,FF,3,called_strike,2,0,1,0,3,1,1,0,0,0
777682,20,2,52,700250,LAD,NYY,SL,5,L,0,CU,1,foul,3,0,2,0,3,1,1,0,0,0
777682,20,3,53,700250,LAD,NYY,FS,3,L,0,SL,6,foul,3,0,2,0,3,1,1,0,0,0
777682,21,0,54,691176,LAD,NYY,FF,2,L,0,START,0,START,0,0,0,0,3,1,0,0,0,-2
777682,21,1,55,691176,LAD,NYY,FC,1,L,0,FF,3,called_strike,2,0,1,0,3,1,0,0,0,-2
777682,21,2,56,691176,LAD,NYY,CU,0,L,0,FC,2,foul,3,0,2,0,3,1,0,0,0,-2
777682,22,0,57,683011,LAD,NYY,CU,0,R,1,START,0,START,0,0,0,1,3,1,0,0,0,-2
777682,22,1,58,683011,LAD,NYY,FS,3,R,1,CU,1,called_strike,2,0,1,1,3,1,0,0,0,-2
777682,22,2,59,683011,LAD,NYY,FF,2,R,1,FS,4,ball,1,1,1,1,3,1,0,0,0,-2
777682,22,3,60,683011,LAD,NYY,SL,5,R,1,FF,3,swinging_strike,4,1,2,1,3,1,0,0,0,-2
777682,22,4,61,683011,LAD,NYY,SL,5,R,1,SL,6,foul,3,1,2,1,3,1,0,0,0,-2
777682,23,0,62,669224,LAD,NYY,FC,1,L,0,START,0,START,0,0,0,1,3,1,1,0,0,-2
777682,23,1,63,669224,LAD,NYY,CU,0,L,0,FC,2,ball,1,1,0,1,3,1,1,0,0,-2
777682,24,0,64,518934,LAD,NYY,SI,4,R,1,START,0,START,0,0,0,1,3,1,1,0,1,-2
777682,24,1,65,518934,LAD,NYY,FS,3,R,1,SI,5,called_strike,2,0,1,1,3,1,1,0,1,-2
777682,24,2,66,518934,LAD,NYY,FS,3,R,1,FS,4,swinging_strike,4,0,2,1,3,1,1,0,1,-2
777682,24,3,67,518934,LAD,NYY,FF,2,R,1,FS,4,ball,1,1,2,1,3,1,1,0,1,-2
777682,25,0,68,672724,LAD,NYY,CU,0,R,1,START,0,START,0,0,0,2,3,1,1,0,1,-2
777682,25,1,69,672724,LAD,NYY,FF,2,R,1,CU,1,ball,1,1,0,2,3,1,1,0,1,-2
777682,25,2,70,672724,LAD,NYY,FS,3,R,1,FF,3,called_strike,2,1,1,2,3,1,1,0,1,-2
777682,25,3,71,672724,LAD,NYY,SI,4,R,1,FS,4,ball,1,2,1,2,3,1,0,1,0,-3
777682,25,4,72,672724,LAD,NYY,FS,3,R,1,SI,5,foul,3,2,2,2,3,1,0,1,0,-3
777682,25,5,73,672724,LAD,NYY,FF,2,R,1,FS,4,ball,1,3,2,2,3,1,0,1,0,-3
777682,25,6,74,672724,LAD,NYY,FF,2,R,1,FF,3,foul,3,3,2,2,3,1,0,1,0,-3
777682,25,7,75,672724,LAD,NYY,SI,4,R,1,FF,3,foul,3,3,2,2,3,1,0,1,0,-3
777682,25,8,76,672724,LAD,NYY,CU,0,R,1,SI,5,foul,3,3,2,2,3,1,0,1,0,-3
777682,29,0,77,502671,LAD,NYY,FF,2,R,1,START,0,START,0,0,0,0,4,1,0,0,0,-3
777682,29,1,78,502671,LAD,NYY,CU,0,R,1,FF,3,called_strike,2,0,1,0,4,1,0,0,0,-3
777682,29,2,79,502671,LAD,NYY,FF,2,R,1,CU,1,foul,3,0,2,0,4,1,0,0,0,-3
777682,29,3,80,502671,LAD,NYY,FS,3,R,1,FF,3,foul,3,0,2,0,4,1,0,0,0,-3
777682,29,4,81,502671,LAD,NYY,FS,3,R,1,FS,4,ball,1,1,2,0,4,1,0,0,0,-3
777682,29,5,82,502671,LAD,NYY,FF,2,R,1,FS,4,foul,3,1,2,0,4,1,0,0,0,-3
777682,29,6,83,502671,LAD,NYY,CU,0,R,1,FF,3,foul,3,1,2,0,4,1,0,0,0,-3
777682,29,7,84,502671,LAD,NYY,SI,4,R,1,CU,1,ball,1,2,2,0,4,1,0,0,0,-3
777682,29,8,85,502671,LAD,NYY,FC,1,R,1,SI,5,ball,1,3,2,0,4,1,0,0,0,-3
777682,30,0,86,663757,LAD,NYY,FC,1,L,0,START,0,START,0,0,0,0,4,1,1,0,0,-3
777682,30,1,87,663757,LAD,NYY,FF,2,L,0,FC,2,ball,1,1,0,0,4,1,1,0,0,-3
777682,30,2,88,663757,LAD,NYY,FS,3,L,0,FF,3,called_strike,2,1,1,0,4,1,1,0,0,-3
777682,30,3,89,663757,LAD,NYY,FC,1,L,0,FS,4,ball,1,2,1,0,4,1,1,0,0,-3
777682,30,4,90,663757,LAD,NYY,FF,2,L,0,FC,2,ball,1,3,1,0,4,1,1,0,0,-3
777682,31,0,91,592450,LAD,NYY,FS,3,R,1,START,0,START,0,0,0,1,4,1,1,0,0,-3
777682,31,1,92,592450,LAD,NYY,FS,3,R,1,FS,4,swinging_strike,4,0,1,1,4,1,1,0,0,-3
777682,31,2,93,592450,LAD,NYY,FS,3,R,1,FS,4,ball,1,1,1,1,4,1,1,0,0,-3
777682,31,3,94,592450,LAD,NYY,FF,2,R,1,FS,4,swinging_strike,4,1,2,1,4,1,1,0,0,-3
777682,31,4,95,592450,LAD,NYY,FF,2,R,1,FF,3,ball,1,2,2,1,4,1,1,0,0,-3
777769,5,0,0,680757,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,0,1,0,0,0,0,1
777769,5,1,1,680757,CLE,LAD,CU,0,L,0,FF,3,called_strike,2,0,1,0,1,0,0,0,0,1
777769,5,2,2,680757,CLE,LAD,FS,3,L,0,CU,1,called_strike,2,0,2,0,1,0,0,0,0,1
777769,6,0,3,666310,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,1,1,0,0,0,0,1
777769,6,1,4,666310,CLE,LAD,CU,0,L,0,FF,3,ball,1,1,0,1,1,0,0,0,0,1
777769,6,2,5,666310,CLE,LAD,FF,2,L,0,CU,1,ball,1,2,0,1,1,0,0,0,0,1
777769,6,3,6,666310,CLE,LAD,FC,1,L,0,FF,3,called_strike,2,2,1,1,1,0,0,0,0,1
777769,6,4,7,666310,CLE,LAD,FS,3,L,0,FC,2,foul,3,2,2,1,1,0,0,0,0,1
777769,7,0,8,608070,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,2,1,0,0,0,0,1
777769,7,1,9,608070,CLE,LAD,FC,1,L,0,FF,3,called_strike,2,0,1,2,1,0,0,0,0,1
777769,7,2,10,608070,CLE,LAD,FS,3,L,0,FC,2,ball,1,1,1,2,1,0,0,0,0,1
777769,7,3,11,608070,CLE,LAD,FF,2,L,0,FS,4,ball,1,2,1,2,1,0,0,0,0,1
777769,7,4,12,608070,CLE,LAD,FC,1,L,0,FF,3,ball,1,3,1,2,1,0,0,0,0,1
777769,7,5,13,608070,CLE,LAD,FC,1,L,0,FC,2,foul,3,3,2,2,1,0,0,0,0,1
777769,14,0,14,700932,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,0,2,0,0,0,0,2
777769,14,1,15,700932,CLE,LAD,FF,2,L,0,FF,3,ball,1,1,0,0,2,0,0,0,0,2
777769,14,2,16,700932,CLE,LAD,CU,0,L,0,FF,3,called_strike,2,1,1,0,2,0,0,0,0,2
777769,14,3,17,700932,CLE,LAD,CU,0,L,0,CU,1,ball,1,2,1,0,2,0,0,0,0,2
777769,14,4,18,700932,CLE,LAD,FF,2,L,0,CU,1,foul,3,2,2,0,2,0,0,0,0,2
777769,15,0,19,657041,CLE,LAD,FC,1,R,1,START,0,START,0,0,0,1,2,0,0,0,0,2
777769,15,1,20,657041,CLE,LAD,SI,4,R,1,FC,2,called_strike,2,0,1,1,2,0,0,0,0,2
777769,15,2,21,657041,CLE,LAD,FS,3,R,1,SI,5,called_strike,2,0,2,1,2,0,0,0,0,2
777769,15,3,22,657041,CLE,LAD,FS,3,R,1,FS,4,ball,1,1,2,1,2,0,0,0,0,2
777769,16,0,23,682177,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,2,2,0,0,0,0,2
777769,16,1,24,682177,CLE,LAD,FF,2,L,0,FF,3,swinging_strike,4,0,1,2,2,0,0,0,0,2
777769,16,2,25,682177,CLE,LAD,FS,3,L,0,FF,3,swinging_strike,4,0,2,2,2,0,0,0,0,2
777769,16,3,26,682177,CLE,LAD,FS,3,L,0,FS,4,ball,1,1,2,2,2,0,0,0,0,2
777769,16,4,27,682177,CLE,LAD,FF,2,L,0,FS,4,ball,1,2,2,2,2,0,0,0,0,2
777769,21,0,28,672356,CLE,LAD,CU,0,R,1,START,0,START,0,0,0,0,3,0,0,0,0,2
777769,21,1,29,672356,CLE,LAD,CU,0,R,1,CU,1,ball,1,1,0,0,3,0,0,0,0,2
777769,21,2,30,672356,CLE,LAD,FF,2,R,1,CU,1,ball,1,2,0,0,3,0,0,0,0,2
777769,21,3,31,672356,CLE,LAD,FF,2,R,1,FF,3,ball,1,3,0,0,3,0,0,0,0,2
777769,22,0,32,682657,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,0,3,0,1,0,0,2
777769,22,1,33,682657,CLE,LAD,FS,3,L,0,FF,3,called_strike,2,0,1,0,3,0,1,0,0,2
777769,22,2,34,682657,CLE,LAD,FF,2,L,0,FS,4,foul,3,0,2,0,3,0,1,0,0,2
777769,22,3,35,682657,CLE,LAD,FF,2,L,0,FF,3,ball,1,1,2,0,3,0,1,0,0,2
777769,22,4,36,682657,CLE,LAD,FS,3,L,0,FF,3,foul,3,1,2,0,3,0,1,0,0,2
777769,23,0,37,669717,CLE,LAD,FF,2,R,1,START,0,START,0,0,0,0,3,0,1,1,0,2
777769,23,1,38,669717,CLE,LAD,FF,2,R,1,FF,3,ball,1,1,0,0,3,0,1,1,0,2
777769,24,0,39,680757,CLE,LAD,FS,3,L,0,START,0,START,0,0,0,1,3,0,0,1,1,2
777769,24,1,40,680757,CLE,LAD,FS,3,L,0,FS,4,called_strike,2,0,1,1,3,0,0,1,1,2
777769,24,2,41,680757,CLE,LAD,FS,3,L,0,FS,4,foul,3,0,2,1,3,0,0,1,1,2
777769,24,3,42,680757,CLE,LAD,FF,2,L,0,FS,4,ball,1,1,2,1,3,0,0,1,1,2
777769,25,0,43,666310,CLE,LAD,CU,0,L,0,START,0,START,0,0,0,2,3,0,1,0,0,1
777769,25,1,44,666310,CLE,LAD,FS,3,L,0,CU,1,called_strike,2,0,1,2,3,0,1,0,0,1
777769,25,2,45,666310,CLE,LAD,FS,3,L,0,FS,4,ball,1,1,1,2,3,0,1,0,0,1
777769,25,3,46,666310,CLE,LAD,FS,3,L,0,FS,4,swinging_strike,4,1,2,2,3,0,1,0,0,1
777769,30,0,47,608070,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,0,4,0,0,0,0,1
777769,30,1,48,608070,CLE,LAD,CU,0,L,0,FF,3,ball,1,1,0,0,4,0,0,0,0,1
777769,30,2,49,608070,CLE,LAD,FF,2,L,0,CU,1,ball,1,2,0,0,4,0,0,0,0,1
777769,31,0,50,700932,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,1,4,0,0,0,0,1
777769,32,0,51,657041,CLE,LAD,FC,1,R,1,START,0,START,0,0,0,1,4,0,1,0,0,1
777769,32,1,52,657041,CLE,LAD,FS,3,R,1,FC,2,foul,3,0,1,1,4,0,1,0,0,1
777769,32,2,53,657041,CLE,LAD,SI,4,R,1,FS,4,ball,1,1,1,1,4,0,1,0,0,1
777769,32,3,54,657041,CLE,LAD,FC,1,R,1,SI,5,ball,1,2,1,1,4,0,0,1,0,1
777769,32,4,55,657041,CLE,LAD,FC,1,R,1,FC,2,ball,1,3,1,1,4,0,0,1,0,1
777769,33,0,56,682177,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,1,4,0,1,1,0,1
777769,41,0,57,672356,CLE,LAD,FF,2,R,1,START,0,START,0,0,0,0,5,0,0,0,0,3
777769,41,1,58,672356,CLE,LAD,FF,2,R,1,FF,3,ball,1,1,0,0,5,0,0,0,0,3
777769,42,0,59,682657,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,1,5,0,0,0,0,3
777769,42,1,60,682657,CLE,LAD,FF,2,L,0,FF,3,ball,1,1,0,1,5,0,0,0,0,3
777769,42,2,61,682657,CLE,LAD,CU,0,L,0,FF,3,called_strike,2,1,1,1,5,0,0,0,0,3
777769,42,3,62,682657,CLE,LAD,FF,2,L,0,CU,1,called_strike,2,1,2,1,5,0,0,0,0,3
777769,43,0,63,669717,CLE,LAD,FF,2,R,1,START,0,START,0,0,0,2,5,0,0,0,0,3
777769,51,0,64,680757,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,0,6,0,0,0,0,5
777769,51,1,65,680757,CLE,LAD,FF,2,L,0,FF,3,ball,1,1,0,0,6,0,0,0,0,5
777769,51,2,66,680757,CLE,LAD,CU,0,L,0,FF,3,foul,3,1,1,0,6,0,0,0,0,5
777769,51,3,67,680757,CLE,LAD,FS,3,L,0,CU,1,called_strike,2,1,2,0,6,0,0,0,0,5
777769,51,4,68,680757,CLE,LAD,CU,0,L,0,FS,4,foul,3,1,2,0,6,0,0,0,0,5
777769,51,5,69,680757,CLE,LAD,FF,2,L,0,CU,1,foul,3,1,2,0,6,0,0,0,0,5
777769,51,6,70,680757,CLE,LAD,FS,3,L,0,FF,3,foul,3,1,2,0,6,0,0,0,0,5
777769,52,0,71,666310,CLE,LAD,FF,2,L,0,START,0,START,0,0,0,1,6,0,0,0,0,5
777769,52,1,72,666310,CLE,LAD,FC,1,L,0,FF,3,called_strike,2,0,1,1,6,0,0,0,0,5
777769,52,2,73,666310,CLE,LAD,CU,0,L,0,FC,2,foul,3,0,2,1,6,0,0,0,0,5
777769,53,0,74,608070,CLE,LAD,FS,3,L,0,START,0,START,0,0,0,2,6,0,0,0,0,5
777769,53,1,75,608070,CLE,LAD,FF,2,L,0,FS,4,foul,3,0,1,2,6,0,0,0,0,5
777769,53,2,76,608070,CLE,LAD,FF,2,L,0,FF,3,ball,1,1,1,2,6,0,0,0,0,5
777769,53,3,77,608070,CLE,LAD,CU,0,L,0,FF,3,called_strike,2,1,2,2,6,0,0,0,0,5
777769,53,4,78,608070,CLE,LAD,FS,3,L,0,CU,1,foul,3,1,2,2,6,0,0,0,0,5
777769,53,5,79,608070,CLE,LAD,FF,2,L,0,FS,4,foul,3,1,2,2,6,0,0,0,0,5
777769,53,6,80,608070,CLE,LAD,FS,3,L,0,FF,3,ball,1,2,2,2,6,0,0,0,0,5
777769,54,0,81,700932,CLE,LAD,CU,0,L,0,START,0,START,0,0,0,2,6,0,0,1,0,5
777769,54,1,82,700932,CLE,LAD,FS,3,L,0,CU,1,ball,1,1,0,2,6,0,0,1,0,5
777769,55,0,83,657041,CLE,LAD,FF,2,R,1,START,0,START,0,0,0,2,6,0,1,0,0,4
777769,55,1,84,657041,CLE,LAD,CU,0,R,1,FF,3,ball,1,1,0,2,6,0,1,0,0,4
777769,55,2,85,657041,CLE,LAD,FF,2,R,1,CU,1,ball,1,2,0,2,6,0,1,0,0,4
777769,55,3,86,657041,CLE,LAD,SI,4,R,1,FF,3,foul,3,2,1,2,6,0,1,0,0,4
777769,55,4,87,657041,CLE,LAD,FF,2,R,1,SI,5,ball,1,3,1,2,6,0,1,0,0,4
777838,1,0,0,682998,LAD,AZ,FF,2,L,0,START,0,START,0,0,0,0,1,1,0,0,0,0
777838,1,1,1,682998,LAD,AZ,CU,0,L,0,FF,3,ball,1,1,0,0,1,1,0,0,0,0
777838,1,2,2,682998,LAD,AZ,CU,0,L,0,CU,1,called_strike,2,1,1,0,1,1,0,0,0,0
777838,1,3,3,682998,LAD,AZ,FC,1,L,0,CU,1,ball,1,2,1,0,1,1,0,0,0,0
777838,1,4,4,682998,LAD,AZ,FC,1,L,0,FC,2,foul,3,2,2,0,1,1,0,0,0,0
777838,1,5,5,682998,LAD,AZ,FF,2,L,0,FC,2,ball,1,3,2,0,1,1,0,0,0,0
777838,2,0,6,606466,LAD,AZ,CU,0,L,0,START,0,START,0,0,0,1,1,1,0,0,0,0
777838,2,1,7,606466,LAD,AZ,FS,3,L,0,CU,1,called_strike,2,0,1,1,1,1,0,0,0,0
777838,2,2,8,606466,LAD,AZ,FS,3,L,0,FS,4,foul,3,0,2,1,1,1,0,0,0,0
777838,2,3,9,606466,LAD,AZ,FF,2,L,0,FS,4,ball,1,1,2,1,1,1,0,0,0,0
777838,2,4,10,606466,LAD,AZ,FC,1,L,0,FF,3,ball,1,2,2,1,1,1,0,0,0,0
777838,3,0,11,666971,LAD,AZ,FF,2,R,1,START,0,START,0,0,0,2,1,1,0,0,0,0
777838,3,1,12,666971,LAD,AZ,CU,0,R,1,FF,3,ball,1,1,0,2,1,1,0,0,0,0
777838,3,2,13,666971,LAD,AZ,FF,2,R,1,CU,1,ball,1,2,0,2,1,1,0,0,0,0
777838,3,3,14,666971,LAD,AZ,SI,4,R,1,FF,3,foul,3,2,1,2,1,1,0,0,0,0
777838,3,4,15,666971,LAD,AZ,FC,1,R,1,SI,5,ball,1,3,1,2,1,1,0,0,0,0
777838,7,0,16,647304,LAD,AZ,FF,2,L,0,START,0,START,0,0,0,0,2,1,0,0,0,0
777838,7,1,17,647304,LAD,AZ,FF,2,L,0,FF,3,ball,1,1,0,0,2,1,0,0,0,0
777838,7,2,18,647304,LAD,AZ,CU,0,L,0,FF,3,ball,1,2,0,0,2,1,0,0,0,0
777838,8,0,19,672515,LAD,AZ,CU,0,R,1,START,0,START,0,0,0,1,2,1,0,0,0,0
777838,8,1,20,672515,LAD,AZ,SI,4,R,1,CU,1,called_strike,2,0,1,1,2,1,0,0,0,0
777838,8,2,21,672515,LAD,AZ,FF,2,R,1,SI,5,foul,3,0,2,1,2,1,0,0,0,0
777838,8,3,22,672515,LAD,AZ,FS,3,R,1,FF,3,ball,1,1,2,1,2,1,0,0,0,0
